,T,H,Time
810,22.0,54.0,836
811,22.0,54.0,837
812,22.0,54.0,838
813,22.0,54.0,839
814,22.0,54.0,840
815,22.0,54.0,841
816,22.0,54.0,842
817,22.0,54.0,843
818,22.0,54.0,845
819,22.0,54.0,846
820,22.0,54.0,847
821,22.0,54.0,848
822,22.0,54.0,849
823,22.0,54.0,850
824,22.0,54.0,851
825,22.0,54.0,852
826,22.0,54.0,853
827,22.0,54.0,854
828,22.0,54.0,855
829,22.0,54.0,856
830,22.0,54.0,857
831,22.0,54.0,858
832,22.0,54.0,859
833,22.0,54.0,860
834,22.0,54.0,861
835,22.0,54.0,862
836,22.0,54.0,863
837,22.0,54.0,852
838,22.0,54.0,853
839,22.0,54.0,854
840,22.0,54.0,855
841,22.0,54.0,856
842,22.0,54.0,857
843,22.0,54.0,858
844,22.0,54.0,859
845,22.0,54.0,860
846,22.0,54.0,861
847,22.0,54.0,862
848,22.0,54.0,863
849,22.0,54.0,864
850,22.0,54.0,865
851,22.0,54.0,866
852,22.0,54.0,867
853,22.0,54.0,868
854,22.0,54.0,869
855,22.0,54.0,870
856,22.0,54.0,871
857,22.0,54.0,872
858,22.0,54.0,873
859,22.0,54.0,874
860,22.0,54.0,875
861,22.0,54.0,876
862,22.0,54.0,877
863,22.0,54.0,878
864,22.0,54.0,879
865,22.0,54.0,881
866,22.0,54.0,882
867,22.0,54.0,883
868,22.0,54.0,884
869,22.0,54.0,885
870,22.0,54.0,886
871,22.0,54.0,887
872,22.0,54.0,888
873,22.0,54.0,889
874,22.0,54.0,890
875,22.0,54.0,891
876,22.0,54.0,892
877,22.0,54.0,893
878,22.0,54.0,894
879,22.0,54.0,895
880,22.0,54.0,896
881,22.0,54.0,897
882,22.0,54.0,898
883,22.0,54.0,899
884,22.0,54.0,900
885,22.0,54.0,901
886,22.0,54.0,902
887,22.0,54.0,903
888,22.0,54.0,904
889,22.0,54.0,905
890,22.0,54.0,906
891,22.0,54.0,907
892,22.0,54.0,908
893,22.0,54.0,909
894,22.0,54.0,910
895,22.0,54.0,911
896,22.0,54.0,912
897,22.0,54.0,913
898,22.0,53.0,915
899,22.0,53.0,916
900,22.0,54.0,917
901,22.0,54.0,918
902,22.0,54.0,919
903,22.0,54.0,920
904,22.0,54.0,921
905,22.0,54.0,922
906,22.0,54.0,923
907,22.0,54.0,924
908,22.0,54.0,925
909,22.0,54.0,926
910,22.0,54.0,927
911,22.0,54.0,928
912,22.0,54.0,929
913,22.0,54.0,930
914,22.0,54.0,931
915,22.0,54.0,932
916,22.0,54.0,933
917,22.0,54.0,934
918,22.0,54.0,935
919,22.0,54.0,936
920,22.0,54.0,937
921,22.0,54.0,938
922,22.0,54.0,939
923,22.0,54.0,940
924,22.0,54.0,941
925,22.0,54.0,942
926,22.0,54.0,943
927,22.0,54.0,944
928,22.0,54.0,945
929,22.0,54.0,946
930,22.0,54.0,947
931,22.0,54.0,949
932,22.0,54.0,950
933,22.0,54.0,951
934,22.0,54.0,952
935,22.0,54.0,953
936,22.0,54.0,954
937,22.0,54.0,955
938,22.0,54.0,956
939,22.0,54.0,957
940,22.0,54.0,958
941,22.0,54.0,959
942,22.0,54.0,960
943,22.0,54.0,961
944,22.0,54.0,962
945,22.0,54.0,963
946,22.0,54.0,964
947,22.0,54.0,965
948,22.0,54.0,966
949,22.0,54.0,967
950,22.0,53.0,968
951,22.0,53.0,969
952,22.0,54.0,970
953,22.0,54.0,971
954,22.0,54.0,972
955,22.0,54.0,973
956,22.0,54.0,974
957,22.0,54.0,975
958,22.0,54.0,976
959,22.0,54.0,977
960,22.0,54.0,978
961,22.0,54.0,979
962,22.0,53.0,980
963,22.0,53.0,981
964,22.0,54.0,983
965,22.0,54.0,984
966,22.0,53.0,985
967,22.0,53.0,986
968,22.0,54.0,987
